genres,id,imdb_id,original_title,overview,poster_path,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",1642,tt0113957,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,7/28/1995,110627965.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]","No driver's license, no credit cards, no passport, no access to her bank accounts in a foreign country ... She finds her identity stolen.",The Net,5.6,359.0
"[{'id': 35, 'name': 'Comedy'}]",11472,tt0113986,Nine Months,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg,7/12/1995,69660733.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Ready or Not.,Nine Months,5.5,171.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",9348,tt0114508,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,7/7/1995,113374103.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Our time is up.,Species,5.5,457.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",281,tt0114558,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,10/13/1995,7959291.0,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",You know you want it.,Strange Days,6.8,334.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3512,tt0114781,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,7/13/1995,104324083.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,5.6,217.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9560,tt0114887,A Walk in the Clouds,World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg,8/11/1995,50012507.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",A man in search. A woman in need. A story of fate.,A Walk in the Clouds,6.5,168.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",9804,tt0114898,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,7/28/1995,264218220.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Beyond the horizon lies the secret to a new beginning.,Waterworld,5.9,1017.0
"[{'id': 35, 'name': 'Comedy'}]",11017,tt0112508,Billy Madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,2/10/1995,26488734.0,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Billy is going back to school... Way back.,Billy Madison,6.2,464.0
"[{'id': 35, 'name': 'Comedy'}]",2292,tt0109445,Clerks,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,9/13/1994,3151130.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Just because they serve you doesn't mean they like you.,Clerks,7.4,769.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1909,tt0112883,Don Juan DeMarco,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,10/1/1994,22200000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The story of the man who thought he was the greatest lover in the world... and the people who tried to cure him of it!,Don Juan DeMarco,6.3,184.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",8984,tt0109635,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,12/9/1994,214015089.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Sex Is Power.,Disclosure,5.9,217.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11929,tt0109642,Dolores Claiborne,"Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,3/24/1995,0.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Sometimes, an accident can be an unhappy woman's best friend.",Dolores Claiborne,7.1,183.0
"[{'id': 35, 'name': 'Comedy'}]",8467,tt0109686,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,12/16/1994,247275374.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]","What the one doesn't have, the other is missing.",Dumb and Dumber,6.5,1894.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",522,tt0109707,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,9/27/1994,5887457.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]","When it came to making bad movies, Ed Wood was the best.",Ed Wood,7.3,639.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",15789,tt0113198,A Goofy Movie,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,4/7/1995,35348597.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",It's the story of a father who couldn't be closer...to driving his son crazy.,A Goofy Movie,6.7,404.0
"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",628,tt0110148,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,11/11/1994,223664608.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Drink from me and live forever,Interview with the Vampire,7.2,1558.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",6280,tt0110216,Junior,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,11/22/1994,37000000.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Nothing is inconceivable,Junior,4.7,381.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",11,tt0076759,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,5/25/1977,775398007.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]","A long time ago in a galaxy far, far away...",Star Wars,8.1,6778.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,tt0110367,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,12/21/1994,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]","The story that has lived in our hearts for generations, now comes to the screen for the holidays.",Little Women,7.0,222.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",19101,tt0113670,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,5/10/1995,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Every girl everywhere is a princess.,A Little Princess,7.4,207.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",4476,tt0110322,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,12/16/1994,160638883.0,133.0,"[{'iso_639_1': 'kw', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",After the Fall from Innocence the Legend begins.,Legends of the Fall,7.2,636.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11008,tt0110443,Major Payne,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",/tCgBOpglqgg478AIy9wYfZ7choY.jpg,3/24/1995,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He's looking for a few good men... or a few guys old enough to shave.,Major Payne,6.1,164.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510,tt0110527,Miracle on 34th Street,"A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.",/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,11/18/1994,46264384.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]","If you really believe, anything can happen.",Miracle on 34th Street,6.4,199.0
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",241,tt0110632,Natural Born Killers,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg,8/25/1994,50282766.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'nv', 'name': ''}, {'iso_639_1': 'ja', 'name': '日本語'}]",The Media Made Them Superstars.,Natural Born Killers,6.9,927.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6950,tt0114069,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,3/10/1995,189859560.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'fr', 'name': 'Français'}]",This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,6.4,522.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",680,tt0110912,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/dM2w364MScsjFf8pfMbaWUcWrR.jpg,9/10/1994,213928762.0,154.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Just because you are a character doesn't mean you have character.,Pulp Fiction,8.3,8670.0
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",11450,tt0110932,Quiz Show,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,9/16/1994,0.0,133.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Fifty million people watched but no one saw a thing.,Quiz Show,7.1,262.0
"[{'id': 16, 'name': 'Animation'}]",22586,tt0111333,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",/oYp2bckWNBKOIbznjAfypVoMOFl.jpg,11/18/1994,9771658.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",An enchanting classic destined to capture your heart and free your spirit.,The Swan Princess,6.5,251.0
